close,open,galaxy_score,alt_rank,correlation_rank,social_volume,social_dominance,average_sentiment,url_shares,tweets,tweet_spam,news,market_dominance,volatility,time
7967.130443,7955.282073,68.5,47,2.6,2712,33.98922170698083,3.6,551,2322,180,2,64.53321337071458,0.03211419,1583812800
7984.229153,7968.48852,68.5,32,2.8,2584,35.21875425923402,3.7,519,2228,183,1,64.54048287819866,0.02937571,1583816400
7962.910796,7915.043922,67.5,21,2.8,2915,37.41016427104723,3.7,583,2519,272,1,64.7007803779611,0.02631685,1583820000
7929.260119,7912.668806,67.0,12,2.8,3666,42.22529371112647,3.6,866,3084,264,1,64.7453720709558,0.02357967,1583823600
7943.768934,7940.1452,66.5,12,2.7,3394,39.80764719680976,3.6,638,2834,389,1,64.692843848639,0.02194319,1583827200
7929.194784,7925.18084,66.0,17,2.7,3280,39.86387943607195,3.6,745,2745,369,2,64.80781158129982,0.02088256,1583830800
8078.239486,8014.251528,67.5,17,2.6,3569,38.35984522785898,3.5,991,3036,435,2,64.77464601587586,0.01959501,1583834400
8103.435519,8070.387507,72.0,15,3.2,4338,39.79816513761467,3.6,1253,3771,495,3,64.75845271737471,0.01840987,1583838000
8178.362523,8157.394762,73.5,24,3.2,4027,39.19221411192214,3.6,794,3396,426,8,64.66088380932894,0.01752309,1583841600
8102.422297,8126.293266,69.5,22,3.1,4238,39.74491231360781,3.6,826,3618,406,8,64.59086089274338,0.01637352,1583845200
8070.0008,8110.084122,69.5,20,3.1,4580,41.69701383831027,3.7,699,4069,340,3,64.6849405511006,0.01531073,1583848800
7792.195463,7964.548517,57.5,87,2.8,4551,40.46052631578947,3.6,949,4012,337,6,64.92957588314643,0.01496973,1583852400
7891.595059,7861.406146,75.0,64,2.8,4814,34.50401376146789,3.6,799,4217,385,3,64.40548580033041,0.01483059,1583856000
7915.5552,7944.371436,54.5,69,2.6,4593,38.91713268937468,3.7,830,3949,401,3,64.21041290127259,0.01427774,1583859600
7920.541537,7867.769335,56.5,50,2.5,3874,38.74,3.7,694,3323,360,6,64.66198664026885,0.01377643,1583863200
8036.432686,7991.101883,51.5,61,2.6,3972,39.34621099554235,3.7,724,3428,468,1,64.58726093055554,0.01373729,1583866800
8049.731295,8051.037003,55.5,47,2.9,3871,38.10414410867211,3.7,666,3319,368,1,64.70007262622835,0.0135787,1583870400
8022.243256,8035.996132,59.5,75,3.1,3791,38.54992881838519,3.7,699,3244,352,6,64.60362541819222,0.01370673,1583874000
8018.853518,8041.818363,71.0,73,3.0,3492,39.9954186232963,3.6,626,2949,427,4,64.38140666522817,0.01382173,1583877600
7950.130547,7960.006151,61.5,71,3.2,3045,39.00345843473805,3.7,540,2605,227,1,64.43780977120494,0.01382223,1583881200
7995.049846,7989.102713,64.0,63,3.1,2898,38.80037488284911,3.7,443,2516,231,3,64.10497618201003,0.01388141,1583884800
7977.050168,7998.90426,62.5,88,3.1,2146,35.77859286428809,3.7,393,1815,205,1,64.04242483656928,0.01384144,1583888400
7953.860736,7929.318469,64.0,58,3.1,2600,38.20720058780309,3.7,474,2202,378,1,64.24891695710797,0.01384902,1583892000
7939.833317,7942.950963,63.5,61,3.1,2471,37.78865269918948,3.6,468,2071,246,3,64.29810741465542,0.01384786,1583895600
7926.491893,7916.828034,63.5,57,3.0,1452,32.11678832116788,3.7,238,1196,115,4,64.25355146856161,0.01365297,1583899200
7857.611025,7880.276427,65.0,51,3.0,2140,35.76203208556149,3.7,407,1802,252,1,64.28466716448543,0.01371302,1583902800
7848.098023,7843.653984,65.5,63,3.1,2458,35.93567251461988,3.7,507,2104,294,2,64.32092558077593,0.01356533,1583906400
7879.219712,7860.548548,64.0,79,3.1,3461,43.78241619228336,3.7,780,2911,330,2,64.45684562995325,0.01292592,1583910000
7857.794966,7874.834407,57.0,64,3.3,3092,39.57506719569948,3.7,596,2590,303,1,64.32630487792744,0.01248343,1583913600
7859.261893,7843.382019,71.0,49,3.5,3107,30.1299456943367,3.6,611,2543,272,2,64.40831771447189,0.01217431,1583917200
7859.606454,7834.941026,68.0,43,3.2,3845,41.24208945618364,3.6,619,2655,352,2,64.54668566478854,0.01145492,1583920800
7848.798181,7854.695732,66.5,41,3.3,3380,35.38525963149079,3.6,594,2889,327,3,64.56427498645519,0.01081878,1583924400
7852.129001,7839.114135,65.5,39,3.1,3777,36.27196773264189,3.6,729,3209,379,11,64.71755783112818,0.01077444,1583928000
7866.556029,7862.129466,65.0,57,3.1,3808,36.56265002400384,3.6,709,3217,375,2,64.6389180822373,0.01076576,1583931600
7813.865344,7797.014419,67.0,75,3.2,3982,37.20104633781764,3.7,579,3458,333,3,64.83875302886375,0.01093489,1583935200
7800.174466,7772.181875,66.5,17,3.0,4231,39.25224974487429,3.6,659,3669,287,10,64.86538162193828,0.01124509,1583938800
7796.999577,7814.049887,67.0,35,3.3,4371,36.92970598175059,3.6,744,3732,374,3,64.85503837213433,0.0116151,1583942400
7689.898122,7607.111651,68.5,9,3.2,3951,35.71686855903092,3.6,726,3425,353,3,65.1894889237512,0.01261015,1583946000
7811.593595,7789.158351,64.5,12,3.3,4315,37.86416286416286,3.7,774,3700,419,3,64.78394757846621,0.01285013,1583949600
7847.587666,7816.844494,66.0,13,3.7,5235,41.34417943452851,3.7,882,4625,354,1,65.16098503946367,0.01294925,1583953200
7885.886952,7923.874903,62.5,15,3.3,4986,39.53691221949092,3.7,795,4415,344,1,64.77588264854892,0.01298154,1583956800
7840.484119,7807.544979,61.0,14,3.0,4249,36.58830620855937,3.7,653,3703,330,1,64.9532728667073,0.01307087,1583960400
7979.899668,7938.72767,72.5,10,2.8,3608,36.36363636363637,3.7,500,3130,269,1,64.94137757632403,0.01304633,1583964000
7971.820085,7997.385368,75.0,14,3.4,3388,42.61635220125786,3.6,534,2912,252,1,64.82009470688706,0.01305153,1583967600
7958.032718,7942.261459,71.5,16,3.3,3084,40.90185676392573,3.7,456,2706,207,1,65.02632409297671,0.01306602,1583971200
7715.283516,7765.278512,61.0,14,3.2,2991,42.35943917292168,3.7,465,2596,250,1,65.23287049578377,0.01372845,1583974800
7640.329619,7703.151075,56.5,11,2.9,3205,42.8705189941145,3.7,448,2836,194,1,65.23961924636794,0.01483127,1583978400
7654.599445,7612.040483,77.5,7,3.1,3217,42.34566276161642,3.7,433,2855,173,1,65.25955891294304,0.01530935,1583982000
7620.533335,7623.393208,72.0,9,2.8,3035,41.93147278253661,3.7,423,2657,220,1,65.63567606457076,0.01574773,1583985600
7641.374097,7619.222691,67.5,6,2.8,2865,36.24746963562753,3.6,408,2494,224,2,65.52624322201439,0.01543787,1583989200
7488.365177,7436.79411,69.0,5,2.7,2869,38.28906979847858,3.6,420,2486,246,1,65.88486535476792,0.01659203,1583992800
7388.586036,7455.565355,68.0,8,3.1,3947,44.96468443836864,3.6,724,3400,391,1,65.88030320579054,0.0185709,1583996400
7378.84686,7342.696899,66.0,6,3.1,4127,44.67900833603984,3.6,643,3613,443,1,66.17449140259714,0.02077275,1584000000
7359.4414,7335.147889,65.0,8,2.9,3724,43.30232558139535,3.5,713,3180,415,1,66.1542581153077,0.02283726,1584003600
6239.553733,6982.792195,70.5,12,2.7,4043,45.15300424391334,3.6,691,3530,385,1,67.82605552214507,0.03885369,1584007200
6086.388776,6214.596543,68.0,9,3.2,10003,59.0914461247637,3.6,1257,8985,1144,7,65.52232219942027,0.05152098,1584010800
6088.8318,6101.577435,65.5,9,3.1,10624,60.75370275061475,3.6,1304,9587,739,20,64.97945427596984,0.06100374,1584014400
6018.101891,6029.767343,65.5,7,2.8,10216,60.53567196018014,3.6,1281,9180,675,8,65.8714911914944,0.06956281,1584018000
6159.046139,6120.312576,65.5,9,2.7,10685,60.3945286004974,3.6,1170,9638,853,7,65.45229648427859,0.07561079,1584021600
6196.64455,6182.247507,64.5,10,2.6,8899,56.94631087220836,3.6,1094,7963,811,4,65.54307093620932,0.08061549,1584025200
6132.995748,6146.601931,64.5,9,2.5,8307,54.0081919251024,3.6,997,7398,565,6,65.45676318001262,0.08560843,1584028800
6151.495893,6176.535496,65.0,10,2.5,8000,53.28005328005329,3.7,894,7166,504,3,65.39724976542317,0.08982304,1584032400
6018.613602,6061.314785,65.5,10,2.5,7130,52.28422673608565,3.7,903,6309,429,4,66.52384981697487,0.09448404,1584036000
6063.490923,6036.265335,64.5,15,2.4,6816,50.93789701816009,3.7,804,6048,450,4,65.87694241436365,0.09839246,1584039600
5760.367339,5928.380015,64.5,9,2.4,5983,50.48519112311197,3.6,896,5177,394,3,65.73154731005769,0.10393004,1584043200
5833.911085,5798.772321,65.5,10,2.5,6787,55.01783398184177,3.7,942,5971,484,2,64.43314761902114,0.10835849,1584046800
5831.945371,5779.677362,65.5,11,2.5,6733,53.66223001514307,3.7,709,5974,452,2,65.88640436127814,0.11244837,1584050400
4918.921637,5613.32955,67.0,17,2.4,5920,53.34775164458863,3.7,724,5264,390,1,63.90877031530327,0.12293662,1584054000
4748.430555,4895.15577,68.0,17,2.7,10976,64.28487759165984,3.7,782,9974,682,1,64.22730099883118,0.13353719,1584057600
4267.292258,4583.310803,67.5,19,2.5,9029,62.86728867845704,3.7,739,8182,518,3,69.03429267538189,0.14727454,1584061200
5095.402412,4545.08779,65.0,10,2.2,9127,63.19761805844066,3.7,760,8286,599,4,65.80927818481685,0.1529776,1584064800
5446.47803,5425.765877,67.5,13,2.8,9448,63.85509597188429,3.7,946,8455,559,1,63.80470924133454,0.15601708,1584068400
4964.729531,5075.294727,69.0,11,2.8,7104,56.73215141351222,3.7,832,6327,439,2,65.88715488265584,0.16140319,1584072000
5091.89445,5044.055096,67.0,12,2.5,5599,58.22587354409318,3.7,806,4889,497,2,64.93782295240837,0.16541053,1584075600
5320.559408,5277.566249,66.5,23,2.6,5139,57.2462960900078,3.7,661,4585,441,3,63.47775667187736,0.16758859,1584079200
5527.115925,5350.870653,66.5,19,2.7,6550,61.27794929366639,3.7,997,5683,566,3,64.77011585128619,0.1685654,1584082800
5445.108023,5515.051435,67.0,25,2.8,6050,60.04366812227074,3.6,891,5269,520,4,64.41557798688507,0.16951476,1584086400
5854.117383,5573.8936,66.0,89,2.9,6219,62.20244048809762,3.7,909,5473,542,5,64.96822734371835,0.16859837,1584090000
5712.101032,5782.772141,66.5,89,3.1,5924,59.60957939223184,3.6,1101,5132,504,2,64.90734647218376,0.16816824,1584093600
5548.944449,5654.707162,68.5,89,3.2,6162,59.34700953481653,3.6,1063,5241,490,6,64.89982607534837,0.1674385,1584097200
5670.915311,5575.030952,74.5,84,3.1,6325,55.93879897408684,3.6,966,5481,614,9,64.70704208335127,0.16565205,1584100800
5743.315192,5719.348407,80.0,99,3.1,6799,54.693910385327,3.7,1048,5869,530,5,66.28402106482923,0.16299003,1584104400
5534.352606,5654.331479,68.5,78,3.2,7029,55.00000000000001,3.7,981,6310,494,5,64.15587370202293,0.16060712,1584108000
5338.912431,5479.668771,67.0,48,2.9,6738,53.62514922403502,3.7,853,6022,480,8,62.66148822342956,0.15741457,1584111600
5319.287429,5320.594726,67.0,57,2.9,6802,57.09249622293101,3.7,801,6101,482,4,64.48514919660569,0.1533858,1584115200
5292.447883,5317.649506,66.5,55,2.7,6076,55.31682447195922,3.7,734,5419,405,2,64.27658765655369,0.14848673,1584118800
5089.200615,5193.01428,63.0,28,2.5,6064,52.92834075237845,3.7,820,5325,453,2,64.81561869806414,0.14531733,1584122400
5500.040257,5256.517697,64.0,56,2.6,5424,48.70689655172414,3.7,695,4746,376,3,64.8147267409905,0.14021011,1584126000
5466.475765,5474.301334,68.0,56,2.9,4904,52.67454350161117,3.7,729,4262,386,4,65.17088117603252,0.13404832,1584129600
5597.236174,5494.431373,69.0,48,2.7,4723,50.06359974560102,3.7,793,4082,362,4,64.70512876862642,0.12675397,1584133200
5706.292572,5692.935631,77.0,98,2.6,4552,46.2225832656377,3.7,642,4005,306,4,64.776754715174,0.11779886,1584136800
5672.83563,5715.203841,60.0,59,2.7,3914,44.08650596981303,3.7,576,3381,250,2,63.98083487870151,0.10902243,1584140400
5549.744965,5654.139246,69.0,67,2.8,3894,47.12003872216844,3.6,584,3396,273,2,63.98964001834651,0.09990952,1584144000
5593.411252,5561.368245,65.5,10,2.8,3541,47.74811218985977,3.5,502,3099,180,2,63.79411318810208,0.08901533,1584147600
5634.752026,5559.239909,64.5,87,3.7,3333,48.83516483516483,3.7,571,2882,281,2,64.07853902350392,0.07577749,1584151200
5640.869975,5628.482933,71.0,88,3.0,3308,47.04209328782707,3.6,494,2904,220,1,63.79458163583822,0.07392014,1584154800
5565.3782,5607.324435,60.5,76,2.8,2533,39.75827970491289,3.6,391,2190,216,3,64.11457184912679,0.07276208,1584158400
5509.106525,5561.680852,63.0,65,2.9,3016,45.3125,3.7,570,2638,211,1,64.03852884147796,0.0714824,1584162000
5512.781478,5518.070014,61.0,45,2.9,3065,45.34694481432165,3.7,604,2707,191,1,64.2695752558186,0.07049808,1584165600
5570.788852,5525.506283,62.5,112,3.0,3880,50.47482763106543,3.6,940,3258,220,1,63.50600465833228,0.06856021,1584169200
5429.878629,5511.039203,61.5,30,3.1,3543,48.80837580934013,3.6,857,2941,315,2,64.09872551083794,0.06620615,1584172800
5291.178844,5376.440343,60.5,109,3.2,3151,46.61932238496819,3.6,681,2639,327,1,64.1936071926954,0.0643013,1584176400
5469.354205,5366.846853,62.0,110,2.9,3752,51.61645343238411,3.7,673,3241,339,1,63.61256658565372,0.06170701,1584180000
5534.555458,5469.687084,62.5,110,3.2,3649,51.1064425770308,3.7,684,3140,308,2,64.3080782880493,0.05994176,1584183600
5498.971274,5520.976232,65.0,76,3.3,3665,48.0655737704918,3.7,773,3116,350,7,63.59276607669908,0.05766816,1584187200
5356.959575,5452.126742,66.0,109,3.2,3758,47.66615930999493,3.7,750,3204,350,5,64.11707330912562,0.05718888,1584190800
5417.478951,5368.63695,62.5,103,2.8,5563,50.79437545653762,3.7,652,4952,330,1,64.39927798287776,0.05623931,1584194400
5344.468024,5397.937598,62.5,61,2.7,5120,48.97646833747848,3.7,716,4521,393,1,64.56502089512875,0.05524935,1584198000
5426.257337,5365.478129,61.0,65,2.5,4882,46.03488920320604,3.7,666,4292,321,3,64.22683848609599,0.05306009,1584201600
5432.598679,5425.550834,61.0,70,2.6,4689,45.37010159651669,3.7,956,4139,465,1,64.08677573256642,0.04897395,1584205200
5486.469661,5442.427616,60.0,18,2.5,4068,45.29562409531233,3.7,738,3516,415,1,64.71878292537615,0.03476117,1584208800
5423.529039,5459.619067,61.5,95,2.7,4236,45.29028119320004,3.7,768,3670,395,1,65.03969521992408,0.03292953,1584212400
5370.274356,5424.024695,61.0,83,2.4,3778,34.83633010603965,3.6,633,3252,332,1,64.61588680468651,0.03312804,1584216000
5336.743118,5356.191204,61.5,104,2.2,3304,44.96461622210125,3.7,524,2849,346,1,64.82293110464538,0.03001992,1584219600
5311.417754,5301.517579,61.0,99,2.1,3115,42.47920360016364,3.7,537,2665,318,1,64.81808275962409,0.02834984,1584223200
5211.882946,5276.626515,60.5,104,2.1,3177,39.56413449564135,3.6,513,2723,257,2,64.61187924169553,0.02925113,1584226800
5248.525772,5230.06398,60.5,56,2.1,2902,40.24965325936199,3.5,474,2471,278,4,64.38635100525302,0.03016992,1584230400
5198.679324,5206.28833,49.0,45,2.2,2700,40.5709992486852,3.6,445,2350,230,1,64.50670299062243,0.03138781,1584234000
5236.683837,5201.527387,58.5,72,2.0,2223,36.53245686113394,3.6,380,1845,153,1,64.31986633825692,0.03010762,1584237600
5256.264493,5266.594432,59.0,62,2.2,2412,38.54882531564648,3.6,412,2037,190,1,64.1259596691935,0.02975349,1584241200
5313.379837,5276.300716,60.0,67,2.4,2480,38.16558941212681,3.7,472,2130,263,1,64.30395276526819,0.02992513,1584244800
5299.707951,5310.024838,61.5,68,2.8,2379,38.18619582664526,3.6,520,2042,223,1,64.33309623642727,0.02945528,1584248400
5354.975612,5334.916588,61.5,48,2.9,2274,36.3258785942492,3.7,436,1880,201,1,64.17781492155436,0.02819082,1584252000
5317.648755,5330.635117,63.0,89,3.2,2920,41.92992533026996,3.6,671,2359,270,1,64.2752499857449,0.02820747,1584255600
5292.936528,5302.86502,64.5,97,3.3,2916,42.05971440934661,3.6,616,2367,228,1,64.0803045569503,0.02837108,1584259200
5317.379173,5303.32207,64.0,47,3.4,2781,38.74878082764386,3.6,468,2392,285,2,64.03847596318144,0.02841306,1584262800
5508.075622,5400.443363,61.5,33,3.5,2372,42.98658934396521,3.7,358,2044,221,2,63.79648720022283,0.02827559,1584266400
5500.770481,5494.357275,62.5,86,4.4,3166,45.87740907114911,3.7,438,2787,263,1,64.03365679926142,0.02647781,1584270000
5385.500056,5480.161872,73.5,109,4.1,3218,43.38681407577187,3.6,527,2750,323,1,63.74810533671428,0.02646667,1584273600
5390.35108,5373.864562,70.5,42,4.3,3006,41.08802624384909,3.6,450,2590,428,1,63.99415111060515,0.02648115,1584277200
5355.455153,5347.895723,65.5,89,3.6,3425,41.83461585440333,3.7,617,2926,525,2,63.97336633669237,0.0260872,1584280800
5353.49329,5346.53212,67.0,29,3.6,3585,40.4627539503386,3.7,627,3032,374,1,64.35421488824453,0.02475142,1584284400
5313.595841,5342.055248,65.5,59,3.5,3573,42.31406916153482,3.7,649,3035,421,1,64.34875339613444,0.02366243,1584288000
5330.8715,5295.815106,65.0,34,3.3,3553,38.45654291589999,3.7,741,3001,399,1,64.42107233896145,0.02330444,1584291600
5328.037446,5332.549365,63.5,69,3.3,3818,45.26914868389851,3.7,621,3303,358,4,64.68349156468214,0.022714,1584295200
5334.646065,5329.106568,61.5,59,3.0,4283,46.21277514026759,3.6,623,3766,434,1,65.05947927199793,0.02144561,1584298800
5200.118661,5271.623466,53.0,57,2.9,3440,43.67699339766379,3.7,582,2932,328,1,64.5156810699472,0.02041275,1584302400
5933.361619,5343.721869,51.5,2,2.6,3739,46.28620945778658,3.7,478,3292,314,1,62.28228554160077,0.02495262,1584306000
5376.608188,5844.718204,72.0,34,5.0,6322,60.59037761165421,3.8,541,5756,420,3,64.12659149957048,0.02453014,1584309600
5378.862407,5381.576631,69.5,12,4.4,3807,54.16903813318156,3.8,368,3417,254,2,64.61986250107726,0.02410056,1584313200
5279.883477,5369.274664,65.5,16,3.9,3734,49.09927679158449,3.6,467,3287,268,2,64.42478534306531,0.02343086,1584316800
5328.439663,5303.055634,65.0,13,3.8,3548,49.66405375139978,3.6,443,3085,240,1,64.30752920576262,0.02335474,1584320400
5364.626046,5349.545068,68.0,23,3.5,3678,47.7600311647838,3.8,421,3264,229,2,64.11831526423197,0.02329312,1584324000
5316.465443,5349.626409,71.0,15,3.6,2694,43.43059809769466,3.7,315,2405,216,2,63.8381514635638,0.02310894,1584327600
5293.888317,5292.059181,74.5,24,3.5,2473,42.44036382357989,3.8,377,2155,220,1,64.45767005352619,0.02256491,1584331200
5192.761792,5182.336416,75.0,20,3.4,2625,43.54678168546782,3.8,394,2229,223,1,64.79335466872378,0.02267337,1584334800
5079.42031,5138.243013,76.5,22,3.3,2862,44.04432132963989,3.7,472,2406,294,1,64.71026298477932,0.02397194,1584338400
4838.911684,4972.363816,80.0,14,3.5,3616,49.22406751973863,3.6,703,3062,402,1,65.02891238857883,0.02804229,1584342000
4965.249241,4910.80543,72.0,13,3.2,4332,44.79371316306484,3.7,724,3659,447,1,64.4281303906956,0.02996767,1584345600
4873.012394,4901.008244,71.0,10,3.2,3701,46.37263500814434,3.6,666,3146,397,1,64.82315321207109,0.03251311,1584349200
4522.949108,4783.954859,72.5,13,3.0,3991,47.30915125651968,3.6,698,3415,459,4,64.97754479842632,0.03957682,1584352800
4648.279141,4570.009486,70.5,21,3.2,5073,48.02158273381295,3.7,848,4316,465,2,64.21645482252096,0.04320667,1584356400
4850.007518,4699.410439,68.0,9,2.9,5487,52.07364525007117,3.7,1019,4686,649,5,64.94976090785465,0.04464049,1584360000
4909.527458,4849.158555,69.0,8,3.3,5312,49.65414096092728,3.6,887,4490,604,4,63.56917836624114,0.04567486,1584363600
4998.603928,4941.090176,69.0,7,3.3,6495,50.92519993727458,3.7,740,5809,621,10,64.42211694687907,0.04618523,1584367200
5200.760047,5036.418158,69.0,11,3.4,5423,46.81457182320442,3.7,709,4826,428,2,64.31327306973081,0.04616061,1584370800
5055.531468,5152.558141,70.0,9,3.5,5298,46.9306404464523,3.7,772,4659,502,5,64.65991720312797,0.04645892,1584374400
5108.440799,5068.949227,68.0,15,3.3,5000,46.42525533890437,3.5,864,4300,479,2,64.94446586940413,0.04660875,1584378000
5156.108768,5131.457798,67.0,12,3.1,4565,45.21592709984152,3.6,860,3900,452,2,64.77531177680956,0.04665296,1584381600
4974.24129,5091.5425,69.5,21,3.1,4277,45.09225092250922,3.6,671,3645,371,1,64.70883774280549,0.04728853,1584385200
4931.097148,4966.687792,71.0,1,3.2,4354,46.60672232926568,3.7,615,3762,452,4,64.30944059557193,0.04804047,1584388800
5004.753962,4944.858046,68.0,1,3.0,3732,45.64021034609269,3.6,556,3195,310,2,64.80158482039796,0.0483577,1584392400
4958.734547,4965.346048,64.5,1,3.0,3774,45.12734664594046,3.6,628,3217,331,1,64.94103168129442,0.04883714,1584396000
5070.238783,5034.027278,69.0,21,3.0,3581,44.55642652731119,3.7,573,3119,287,1,64.69479632246274,0.04877257,1584399600
5117.376856,5098.144788,70.0,14,3.0,3357,43.69955740692528,3.6,564,2889,240,3,64.37538969879353,0.04868509,1584403200
5236.008671,5166.197268,71.0,11,3.1,3367,45.57390362750406,3.7,463,2976,244,1,64.9574053533252,0.04860403,1584406800
5331.573348,5258.520356,71.5,14,3.5,3322,45.45081406485155,3.7,452,2861,207,3,64.9469989693227,0.04866165,1584410400
5363.8515,5345.999495,71.0,2,3.4,2875,43.25910321998195,3.7,448,2504,202,1,64.61142927268685,0.04791402,1584414000
5312.227799,5344.05441,70.5,3,3.3,2650,38.10208483105679,3.7,444,2280,200,4,64.8310611169948,0.04705285,1584417600
5321.439485,5320.321418,69.5,25,3.2,2559,38.14847942754919,3.6,395,2230,223,2,64.77265106617422,0.04681813,1584421200
5322.948672,5320.71146,69.5,54,3.1,2913,40.69572506286672,3.6,505,2477,279,2,64.52678801646721,0.04661459,1584424800
5399.202713,5334.942071,76.0,19,3.2,3511,43.09561801890266,3.6,855,2894,318,2,65.0893699239429,0.04684225,1584428400
5333.936283,5383.462821,71.0,36,3.4,4412,47.8576852153162,3.7,830,3751,430,1,64.55723615666659,0.04680197,1584432000
5283.200227,5316.55442,70.0,68,3.2,4231,48.60983455882353,3.8,725,3683,374,2,64.72949804045801,0.04676994,1584435600
5347.744716,5303.076618,70.0,9,3.0,3861,43.92991239048811,3.7,785,3304,427,2,64.62799659333702,0.04688666,1584439200
5320.973399,5335.057523,68.5,10,3.0,3973,43.19886919647711,3.7,746,3424,538,6,64.84934957219714,0.04690061,1584442800
5260.298339,5300.780497,67.5,10,2.9,4186,42.75354917781636,3.7,747,3549,441,15,65.04818872844396,0.04676019,1584446400
5142.963944,5233.079938,63.5,10,2.9,4565,43.95763119884449,3.6,1050,3867,448,3,64.82246228816365,0.04676386,1584450000
5279.334418,5169.719429,66.0,6,3.0,4917,46.00917001965004,3.7,855,4250,456,9,64.76379429869826,0.04088818,1584453600
5416.870256,5321.45545,69.5,48,3.1,5042,47.44965179747789,3.7,790,4408,456,5,64.66927939514666,0.04114742,1584457200
5400.089207,5404.796281,70.0,14,3.3,5155,46.07615302109403,3.7,728,4554,459,3,65.13282956282468,0.04130608,1584460800
5422.055706,5431.902128,79.5,15,3.6,5122,45.01669889259976,3.7,784,4404,535,3,65.18705171372059,0.04190615,1584464400
5423.35775,5413.396305,59.5,44,3.2,4752,44.97019021481972,3.6,611,4262,406,4,65.0391341304172,0.04236621,1584468000
5420.409604,5404.601148,61.5,27,3.3,4557,44.93639680504881,3.7,731,3887,375,5,65.0866702992979,0.04268401,1584471600
5502.213295,5457.599611,77.0,12,3.4,4079,43.69576861274773,3.7,604,3500,326,5,65.30718562685846,0.04365542,1584475200
5496.433048,5482.935303,72.5,19,3.5,4010,46.49814471243043,3.7,604,3421,339,5,65.2430288229033,0.04454537,1584478800
5495.387302,5506.707244,72.0,19,3.6,3656,43.46688859826418,3.7,487,3155,249,1,65.38628216379446,0.04554901,1584482400
5384.967771,5465.300025,65.5,17,3.4,3188,38.26671468011043,3.7,448,2701,246,3,65.95053603300096,0.04579654,1584486000
5392.19002,5366.316225,66.0,16,3.2,3270,43.84553499597747,3.6,476,2810,244,4,65.16547900330622,0.04482957,1584489600
5395.252858,5387.941896,67.0,15,3.3,3008,42.66061551552971,3.7,448,2566,275,3,65.04993621831582,0.04458128,1584493200
5410.968404,5407.858526,66.5,22,3.1,3321,36.20802442215438,3.6,575,2897,276,1,65.03596518316107,0.04368396,1584496800
5418.861497,5410.339957,67.0,29,3.2,2844,40.87968952134541,3.7,425,2467,227,1,65.15471841476028,0.03844839,1584500400
5437.775568,5420.350865,68.0,16,3.3,2783,37.41094233095846,3.7,468,2398,266,1,65.04951000844234,0.03447378,1584504000
5294.414655,5392.27849,65.5,27,3.2,2923,40.92691122934752,3.7,510,2487,292,1,64.99559651797733,0.03218241,1584507600
5283.574768,5285.564729,63.5,18,3.1,2902,40.55338177752935,3.7,490,2515,333,1,64.8207291981321,0.03025948,1584511200
5180.752963,5231.788869,76.5,41,3.6,3561,45.48473623706732,3.6,822,2921,384,1,64.93857247903803,0.0292148,1584514800
5209.039764,5194.272264,68.0,30,2.9,3347,43.29883570504528,3.6,595,2824,391,1,64.76139588594604,0.02921038,1584518400
5174.925345,5202.937556,68.0,26,3.0,3730,44.21526789947843,3.6,679,3113,337,5,65.03121844992677,0.02861099,1584522000
5122.516148,5162.68703,71.0,50,2.9,3505,45.27253939550504,3.7,572,2988,335,5,64.82392949802986,0.02854259,1584525600
5186.272068,5151.723416,71.0,52,3.1,4334,48.92200022575911,3.7,670,3746,452,4,64.8516702781559,0.0284337,1584529200
5159.270138,5169.767623,69.5,61,3.0,4299,46.89647649176393,3.6,694,3670,423,3,64.79789794029801,0.02707885,1584532800
5388.760384,5203.713233,67.5,4,2.9,5077,46.33990507484484,3.7,762,4338,412,3,65.2389048676809,0.02486206,1584536400
5351.878113,5379.257403,74.5,9,4.2,5107,46.25486821845847,3.7,644,4524,459,2,64.9988643722009,0.02322694,1584540000
5365.6678,5351.886307,70.0,29,3.7,4489,42.17795734285446,3.7,579,3908,423,7,65.3536999517555,0.02076611,1584543600
5242.357987,5347.679814,74.5,59,3.7,4555,42.28948101383344,3.7,628,3935,442,3,65.25992701576413,0.01952661,1584547200
5267.301365,5243.80326,72.5,39,3.5,4298,42.28948101383344,3.7,691,3697,453,3,65.24163664837461,0.01858016,1584550800
5360.841138,5298.691506,62.5,30,3.3,5168,48.15953778771782,3.7,634,4571,443,3,65.1019375434753,0.01836271,1584554400
5375.362343,5374.480493,64.5,28,3.3,4946,48.01475584894671,3.7,583,4384,371,1,65.01571186851369,0.01838936,1584558000
5363.869628,5372.832102,65.0,42,3.3,4603,46.03,3.7,658,4030,361,7,64.58532733304808,0.01837745,1584561600
5409.416808,5384.905471,69.5,55,3.3,4747,44.2322027581066,3.6,821,4179,344,3,64.54673818901946,0.01846519,1584565200
5387.209432,5395.905924,72.0,77,3.2,4172,46.21178555604785,3.7,760,3711,336,3,64.34724082638087,0.01850363,1584568800
5445.199407,5447.36683,73.0,19,3.4,3732,42.96569191802902,3.7,748,3283,284,3,64.32532936646417,0.01873079,1584572400
5379.056538,5410.236108,72.0,51,3.4,3813,45.55011348703859,3.7,808,3365,260,2,64.39648257573745,0.01865472,1584576000
5399.850358,5389.778579,73.0,71,3.5,3663,43.72687119493852,3.8,777,3286,269,1,64.26176843528938,0.01871212,1584579600
